participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.question_id,player.question,player.solution,player.submitted_answer,player.is_correct,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,ak3umy7q,,0,19,18,quiz,Results,2022-10-06 21:59:46.058123+00:00,1,,,0,7,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,gjqngn1s,,,,,0
8,m9kmbyyk,,0,19,18,quiz,Results,2022-10-06 22:00:13.263023+00:00,1,,,0,8,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,gjqngn1s,,,,,0
9,c9mx0gpv,,0,19,18,quiz,Results,2022-10-06 21:59:37.050509+00:00,1,,,0,9,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,gjqngn1s,,,,,0
10,av4skoab,,0,19,18,quiz,Results,2022-10-06 21:59:51.390598+00:00,1,,,0,10,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,gjqngn1s,,,,,0
11,wu1i8uz7,,0,19,18,quiz,Results,2022-10-06 22:00:25.832932+00:00,1,,,0,11,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,gjqngn1s,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Sell a share,0,0,1,1,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Sell a share,0,0,1,1,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,fhjmkt46,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,fhjmkt46,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by your submitted price,0,0,1,3,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,fhjmkt46,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100,0,0,1,4,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,fhjmkt46,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200 + w_i*100,0,0,1,5,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,2*(100 - C),0,0,1,5,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200 + w_i*100,0,0,1,5,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,5,If a majority vote to reject the proposal then what is the share payout for those that hold two shares,200,200,1,0,1,5,fhjmkt46,,,,,0
1,d5zt57qd,,0,19,18,quiz,Results,2022-10-07 22:00:30.411636+00:00,1,,,0,1,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
2,3ry3qnv4,,0,18,18,quiz,Results,2022-10-07 22:00:27.910888+00:00,1,,,0,2,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
3,kyrd1br2,,0,19,18,quiz,Results,2022-10-07 22:00:15.822272+00:00,1,,,0,3,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
4,e4js9brc,,0,19,18,quiz,Results,2022-10-07 22:00:30.151114+00:00,1,,,0,4,,6,The personal benefit from the policy is,proportional to w_i,the same for all market participants,0,0,1,6,fhjmkt46,,,,,0
5,j2y9f8cy,,0,18,18,quiz,Results,2022-10-07 22:00:21.766005+00:00,1,,,0,5,,6,The personal benefit from the policy is,proportional to w_i,zero for those who do not hold any shares,0,0,1,6,fhjmkt46,,,,,0
6,4rv06tia,,0,19,18,quiz,Results,2022-10-07 22:00:16.941977+00:00,1,,,0,6,,6,The personal benefit from the policy is,proportional to w_i,the same for all market participants,0,0,1,6,fhjmkt46,,,,,0
7,rdcrrygo,,0,19,18,quiz,Results,2022-10-07 22:00:32.527320+00:00,1,,,0,7,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
8,dl3i0nns,,0,19,18,quiz,Results,2022-10-07 22:00:18.910623+00:00,1,,,0,8,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
9,zasvig97,,0,19,18,quiz,Results,2022-10-07 22:00:16.864947+00:00,1,,,0,9,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
10,hs05gwrl,,0,19,18,quiz,Results,2022-10-07 22:00:21.003530+00:00,1,,,0,10,,6,The personal benefit from the policy is,proportional to w_i,proportional to w_i,1,0,1,6,fhjmkt46,,,,,0
11,pjwyixrp,,0,19,18,quiz,Results,2022-10-07 22:02:07.767014+00:00,1,,,0,11,,6,The personal benefit from the policy is,proportional to w_i,zero for those who do not hold any shares,0,0,1,6,fhjmkt46,,,,,0
1,axszfck9,,0,18,18,quiz,Results,2022-10-12 21:57:26.819020+00:00,1,,,0,1,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
2,ik9gj853,,0,19,18,quiz,Results,2022-10-12 21:57:28.066873+00:00,1,,,0,2,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
3,hq3z8cv7,,0,19,18,quiz,Results,2022-10-12 21:57:33.454510+00:00,1,,,0,3,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
4,izx1w43a,,0,19,18,quiz,Results,2022-10-12 21:57:35.660420+00:00,1,,,0,4,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Sell a share,0,0,1,1,k4h672sw,,,,,0
5,ktvaq7ko,,0,19,18,quiz,Results,2022-10-12 21:58:05.938110+00:00,1,,,0,5,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
6,fo2m6gkt,,0,19,18,quiz,Results,2022-10-12 21:57:27.130810+00:00,1,,,0,6,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
7,ow6n8f03,,0,19,18,quiz,Results,2022-10-12 21:57:30.538424+00:00,1,,,0,7,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
8,w5asqq06,,0,19,18,quiz,Results,2022-10-12 21:57:36.827506+00:00,1,,,0,8,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
9,wjdjp4np,,0,19,18,quiz,Results,2022-10-12 21:57:38.906614+00:00,1,,,0,9,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Sell a share,0,0,1,1,k4h672sw,,,,,0
10,31uzrmpf,,0,19,18,quiz,Results,2022-10-12 21:57:29.117689+00:00,1,,,0,10,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
11,p75tkzf3,,0,19,18,quiz,Results,2022-10-12 21:57:27.365760+00:00,1,,,0,11,,1,If you submit a price of 70 and the market clearing price is 60 you will:,Buy a share,Buy a share,1,0,1,1,k4h672sw,,,,,0
1,axszfck9,,0,18,18,quiz,Results,2022-10-12 21:57:26.819020+00:00,1,,,0,1,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,k4h672sw,,,,,0
2,ik9gj853,,0,19,18,quiz,Results,2022-10-12 21:57:28.066873+00:00,1,,,0,2,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
3,hq3z8cv7,,0,19,18,quiz,Results,2022-10-12 21:57:33.454510+00:00,1,,,0,3,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,k4h672sw,,,,,0
4,izx1w43a,,0,19,18,quiz,Results,2022-10-12 21:57:35.660420+00:00,1,,,0,4,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
5,ktvaq7ko,,0,19,18,quiz,Results,2022-10-12 21:58:05.938110+00:00,1,,,0,5,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,2*100 - 0.7*C,0,0,1,2,k4h672sw,,,,,0
6,fo2m6gkt,,0,19,18,quiz,Results,2022-10-12 21:57:27.130810+00:00,1,,,0,6,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
7,ow6n8f03,,0,19,18,quiz,Results,2022-10-12 21:57:30.538424+00:00,1,,,0,7,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - C,0,0,1,2,k4h672sw,,,,,0
8,w5asqq06,,0,19,18,quiz,Results,2022-10-12 21:57:36.827506+00:00,1,,,0,8,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
9,wjdjp4np,,0,19,18,quiz,Results,2022-10-12 21:57:38.906614+00:00,1,,,0,9,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
10,31uzrmpf,,0,19,18,quiz,Results,2022-10-12 21:57:29.117689+00:00,1,,,0,10,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
11,p75tkzf3,,0,19,18,quiz,Results,2022-10-12 21:57:27.365760+00:00,1,,,0,11,,2,You hold 2 shares. Your weight w_i is 0.7. 100 is the benefit amount from the policy and C is the cost of the policy. What is your net benefit if the policy is approved:,0.7*100 - 2*C,0.7*100 - 2*C,1,0,1,2,k4h672sw,,,,,0
1,axszfck9,,0,18,18,quiz,Results,2022-10-12 21:57:26.819020+00:00,1,,,0,1,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
2,ik9gj853,,0,19,18,quiz,Results,2022-10-12 21:57:28.066873+00:00,1,,,0,2,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
3,hq3z8cv7,,0,19,18,quiz,Results,2022-10-12 21:57:33.454510+00:00,1,,,0,3,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
4,izx1w43a,,0,19,18,quiz,Results,2022-10-12 21:57:35.660420+00:00,1,,,0,4,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
5,ktvaq7ko,,0,19,18,quiz,Results,2022-10-12 21:58:05.938110+00:00,1,,,0,5,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
6,fo2m6gkt,,0,19,18,quiz,Results,2022-10-12 21:57:27.130810+00:00,1,,,0,6,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
7,ow6n8f03,,0,19,18,quiz,Results,2022-10-12 21:57:30.538424+00:00,1,,,0,7,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
8,w5asqq06,,0,19,18,quiz,Results,2022-10-12 21:57:36.827506+00:00,1,,,0,8,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by your submitted price,0,0,1,3,k4h672sw,,,,,0
9,wjdjp4np,,0,19,18,quiz,Results,2022-10-12 21:57:38.906614+00:00,1,,,0,9,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
10,31uzrmpf,,0,19,18,quiz,Results,2022-10-12 21:57:29.117689+00:00,1,,,0,10,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by the market price,1,0,1,3,k4h672sw,,,,,0
11,p75tkzf3,,0,19,18,quiz,Results,2022-10-12 21:57:27.365760+00:00,1,,,0,11,,3,If you sell an asset then ,Your cash holdings will increase by the market price,Your cash holdings will increase by your submitted price,0,0,1,3,k4h672sw,,,,,0
1,axszfck9,,0,18,18,quiz,Results,2022-10-12 21:57:26.819020+00:00,1,,,0,1,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
2,ik9gj853,,0,19,18,quiz,Results,2022-10-12 21:57:28.066873+00:00,1,,,0,2,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
3,hq3z8cv7,,0,19,18,quiz,Results,2022-10-12 21:57:33.454510+00:00,1,,,0,3,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
4,izx1w43a,,0,19,18,quiz,Results,2022-10-12 21:57:35.660420+00:00,1,,,0,4,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
5,ktvaq7ko,,0,19,18,quiz,Results,2022-10-12 21:58:05.938110+00:00,1,,,0,5,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
6,fo2m6gkt,,0,19,18,quiz,Results,2022-10-12 21:57:27.130810+00:00,1,,,0,6,,4,If a majority vote to approve the proposal then what is the net payoff for those who hold one share:,100 - C + w_i*100,100 - C + w_i*100,1,0,1,4,k4h672sw,,,,,0
